ano,indicador,casos,codigo_ibge
2024,taxaDengue,7,2612554
2024,taxaDengue,36,2612604
2024,taxaDengue,12,2612703
2024,taxaDengue,86,2612802
2024,taxaDengue,15,2612901
2024,taxaDengue,48,2613008
2024,taxaDengue,9,2613107
2024,taxaDengue,143,2613206
2024,taxaDengue,5,2613305
2024,taxaDengue,10,2613404
2024,taxaDengue,29,2613503
2024,taxaDengue,122,2613602
2024,taxaDengue,397,2613701
2024,taxaDengue,24,2613800
2024,taxaDengue,83,2613909
2024,taxaDengue,87,2614006
2024,taxaDengue,9,2614105
2024,taxaDengue,28,2614204
2024,taxaDengue,4,2614303
2024,taxaDengue,119,2614402
2024,taxaDengue,123,2614501
2024,taxaDengue,196,2614600
2024,taxaDengue,7,2614709
2024,taxaDengue,58,2614808
2024,taxaDengue,24,2614857
2024,taxaDengue,25,2615003
2024,taxaDengue,163,2615102
2024,taxaDengue,55,2615201
2024,taxaDengue,25,2615300
2024,taxaDengue,23,2615409
2024,taxaDengue,93,2615508
2024,taxaDengue,13,2615607
2024,taxaDengue,28,2615706
2024,taxaDengue,31,2615805
2024,taxaDengue,90,2615904
2024,taxaDengue,18,2616001
2024,taxaDengue,35,2616100
2024,taxaDengue,4,2616183
2024,taxaDengue,68,2616209
2024,taxaDengue,51,2616308
2024,taxaDengue,233,2616407
2024,taxaDengue,71,2616506
2015,taxaChikungunya,11,2600054
2015,taxaChikungunya,76,2600104
2015,taxaChikungunya,1,2600302
2015,taxaChikungunya,92,2600500
2015,taxaChikungunya,74,2600609
2015,taxaChikungunya,7,2600708
2015,taxaChikungunya,3,2601052
2015,taxaChikungunya,9,2601201
2015,taxaChikungunya,1,2601300
2015,taxaChikungunya,7,2601706
2015,taxaChikungunya,4,2601904
2015,taxaChikungunya,2,2602001
2015,taxaChikungunya,36,2602100
2015,taxaChikungunya,12,2602605
2015,taxaChikungunya,1,2602704
2015,taxaChikungunya,1,2602803
2015,taxaChikungunya,1,2602902
2015,taxaChikungunya,1,2603108
2015,taxaChikungunya,118,2603207
2015,taxaChikungunya,20,2603306
2015,taxaChikungunya,47,2603454
2015,taxaChikungunya,16,2603504
2015,taxaChikungunya,2,2603801
2015,taxaChikungunya,15,2603900
2015,taxaChikungunya,1,2603926
2015,taxaChikungunya,38,2604007
2015,taxaChikungunya,129,2604106
2015,taxaChikungunya,1,2604205
2015,taxaChikungunya,1,2604304
2015,taxaChikungunya,24,2604403
2015,taxaChikungunya,4,2604601
2015,taxaChikungunya,2,2604908
2015,taxaChikungunya,1,2605004
2015,taxaChikungunya,7,2605103
2015,taxaChikungunya,1,2605202
2015,taxaChikungunya,1,2605301
2015,taxaChikungunya,6,2605400
2015,taxaChikungunya,1,2605509
2015,taxaChikungunya,2,2605707
2015,taxaChikungunya,4,2605806
2015,taxaChikungunya,1,2605905
2015,taxaChikungunya,48,2606002
2015,taxaChikungunya,14,2606101
2015,taxaChikungunya,43,2606200
2015,taxaChikungunya,11,2606408
2015,taxaChikungunya,571,2606507
2015,taxaChikungunya,117,2606606
2015,taxaChikungunya,5,2606804
2015,taxaChikungunya,91,2606903
2015,taxaChikungunya,75,2607000
2015,taxaChikungunya,12,2607109
2015,taxaChikungunya,21,2607208
2015,taxaChikungunya,128,2607505
2015,taxaChikungunya,8,2607604
2015,taxaChikungunya,1,2607653
2015,taxaChikungunya,3,2607802
2015,taxaChikungunya,25,2607901
2015,taxaChikungunya,1,2607950
2015,taxaChikungunya,27,2608008
2015,taxaChikungunya,11,2608107
2015,taxaChikungunya,1,2608255
2015,taxaChikungunya,37,2608453
2015,taxaChikungunya,6,2608503
2015,taxaChikungunya,4,2608602
2015,taxaChikungunya,20,2608909
2015,taxaChikungunya,2,2609006
2015,taxaChikungunya,3,2609105
2015,taxaChikungunya,37,2609154
2015,taxaChikungunya,1,2609204
2015,taxaChikungunya,2,2609402
2015,taxaChikungunya,6,2609501
2015,taxaChikungunya,850,2609600
2015,taxaChikungunya,1,2609907
2015,taxaChikungunya,2,2610103
2015,taxaChikungunya,10,2610202
2015,taxaChikungunya,6,2610301
2015,taxaChikungunya,274,2610509
2015,taxaChikungunya,1,2610608
2015,taxaChikungunya,87,2610707
2015,taxaChikungunya,17,2610806
2015,taxaChikungunya,934,2610905
2015,taxaChikungunya,1,2611002
2015,taxaChikungunya,12,2611101
2015,taxaChikungunya,4,2611200
2015,taxaChikungunya,1,2611309
2015,taxaChikungunya,1,2611533
2015,taxaChikungunya,1461,2611606
2015,taxaChikungunya,1,2612208
2015,taxaChikungunya,3,2612307
2015,taxaChikungunya,90,2612406
2015,taxaChikungunya,445,2612505
2015,taxaChikungunya,16,2612703
2015,taxaChikungunya,1,2612802
2015,taxaChikungunya,257,2613008
2015,taxaChikungunya,27,2613107
2015,taxaChikungunya,8,2613206
2015,taxaChikungunya,2,2613305
2015,taxaChikungunya,1,2613404
2015,taxaChikungunya,2,2613503
2015,taxaChikungunya,1,2613602
2015,taxaChikungunya,2,2613701
2015,taxaChikungunya,8,2613909
2015,taxaChikungunya,3,2614105
2015,taxaChikungunya,3,2614204
2015,taxaChikungunya,16,2614501
2015,taxaChikungunya,13,2614600
2015,taxaChikungunya,298,2614808
2015,taxaChikungunya,1,2614857
2015,taxaChikungunya,11,2615003
2015,taxaChikungunya,9,2615102
2015,taxaChikungunya,3,2615300
2015,taxaChikungunya,2,2615409
2015,taxaChikungunya,2,2615904
2015,taxaChikungunya,3,2616001
2015,taxaChikungunya,2,2616100
2015,taxaChikungunya,21,2616209
2015,taxaChikungunya,1,2616308
2015,taxaChikungunya,31,2616407
2016,taxaChikungunya,591,2600054
2016,taxaChikungunya,717,2600104
2016,taxaChikungunya,2,2600203
2016,taxaChikungunya,8,2600302
2016,taxaChikungunya,317,2600401
2016,taxaChikungunya,157,2600500
2016,taxaChikungunya,105,2600609
2016,taxaChikungunya,182,2600708
2016,taxaChikungunya,1563,2600807
2016,taxaChikungunya,51,2600906
2016,taxaChikungunya,8,2601003
2016,taxaChikungunya,25,2601052
2016,taxaChikungunya,1002,2601102
2016,taxaChikungunya,109,2601201
2016,taxaChikungunya,40,2601300
2016,taxaChikungunya,31,2601409
2016,taxaChikungunya,22,2601607
2016,taxaChikungunya,33,2601706
2016,taxaChikungunya,59,2601805
2016,taxaChikungunya,204,2601904
2016,taxaChikungunya,8,2602001
2016,taxaChikungunya,106,2602100
2016,taxaChikungunya,211,2602209
2016,taxaChikungunya,68,2602308
2016,taxaChikungunya,4,2602407
2016,taxaChikungunya,29,2602506
2016,taxaChikungunya,463,2602605
2016,taxaChikungunya,81,2602704
2016,taxaChikungunya,90,2602803
2016,taxaChikungunya,819,2602902
2016,taxaChikungunya,47,2603009
2016,taxaChikungunya,148,2603108
2016,taxaChikungunya,137,2603207
2016,taxaChikungunya,893,2603306
2016,taxaChikungunya,23,2603405
2016,taxaChikungunya,1549,2603454
2016,taxaChikungunya,198,2603504
2016,taxaChikungunya,55,2603603
2016,taxaChikungunya,40,2603702
2016,taxaChikungunya,1043,2603900
2016,taxaChikungunya,65,2603926
2016,taxaChikungunya,379,2604007
2016,taxaChikungunya,4739,2604106
2016,taxaChikungunya,31,2604155
2016,taxaChikungunya,54,2604205
2016,taxaChikungunya,18,2604304
2016,taxaChikungunya,7,2604403
2016,taxaChikungunya,4,2604502
2016,taxaChikungunya,390,2604601
2016,taxaChikungunya,1,2604700
2016,taxaChikungunya,38,2604809
2016,taxaChikungunya,103,2604908
2016,taxaChikungunya,165,2605004
2016,taxaChikungunya,3,2605103
2016,taxaChikungunya,77,2605202
2016,taxaChikungunya,157,2605301
2016,taxaChikungunya,130,2605400
2016,taxaChikungunya,502,2605459
2016,taxaChikungunya,68,2605509
2016,taxaChikungunya,6,2605608
2016,taxaChikungunya,452,2605707
2016,taxaChikungunya,5,2605806
2016,taxaChikungunya,37,2605905
2016,taxaChikungunya,1152,2606002
2016,taxaChikungunya,15,2606101
2016,taxaChikungunya,3491,2606200
2016,taxaChikungunya,17,2606309
2016,taxaChikungunya,996,2606408
2016,taxaChikungunya,75,2606507
2016,taxaChikungunya,179,2606606
2016,taxaChikungunya,50,2606705
2016,taxaChikungunya,584,2606804
2016,taxaChikungunya,96,2606903
2016,taxaChikungunya,3,2607000
2016,taxaChikungunya,46,2607109
2016,taxaChikungunya,2559,2607208
2016,taxaChikungunya,83,2607307
2016,taxaChikungunya,14,2607406
2016,taxaChikungunya,2,2607505
2016,taxaChikungunya,435,2607604
2016,taxaChikungunya,2090,2607653
2016,taxaChikungunya,30,2607703
2016,taxaChikungunya,88,2607752
2016,taxaChikungunya,683,2607802
2016,taxaChikungunya,1446,2607901
2016,taxaChikungunya,202,2607950
2016,taxaChikungunya,3,2608008
2016,taxaChikungunya,35,2608057
2016,taxaChikungunya,21,2608107
2016,taxaChikungunya,86,2608206
2016,taxaChikungunya,21,2608255
2016,taxaChikungunya,21,2608305
2016,taxaChikungunya,12,2608404
2016,taxaChikungunya,93,2608453
2016,taxaChikungunya,40,2608503
2016,taxaChikungunya,15,2608602
2016,taxaChikungunya,3,2608701
2016,taxaChikungunya,137,2608750
2016,taxaChikungunya,78,2608800
2016,taxaChikungunya,510,2608909
2016,taxaChikungunya,334,2609006
2016,taxaChikungunya,11,2609105
2016,taxaChikungunya,4,2609154
2016,taxaChikungunya,46,2609204
2016,taxaChikungunya,47,2609303
2016,taxaChikungunya,298,2609402
2016,taxaChikungunya,46,2609501
2016,taxaChikungunya,2445,2609600
2016,taxaChikungunya,18,2609709
2016,taxaChikungunya,17,2609808
2016,taxaChikungunya,155,2609907
2016,taxaChikungunya,376,2610004
2016,taxaChikungunya,2,2610103
2016,taxaChikungunya,175,2610202
2016,taxaChikungunya,17,2610301
2016,taxaChikungunya,23,2610400
2016,taxaChikungunya,469,2610509
2016,taxaChikungunya,252,2610608
2016,taxaChikungunya,730,2610707
2016,taxaChikungunya,5,2610806
2016,taxaChikungunya,1013,2610905
2016,taxaChikungunya,114,2611002
2016,taxaChikungunya,368,2611101
2016,taxaChikungunya,8,2611200
2016,taxaChikungunya,30,2611309
2016,taxaChikungunya,11,2611408
2016,taxaChikungunya,242,2611507
2016,taxaChikungunya,23,2611533
2016,taxaChikungunya,11965,2611606
2016,taxaChikungunya,2,2611705
2016,taxaChikungunya,143,2611804
2016,taxaChikungunya,136,2611903
2016,taxaChikungunya,22,2612000
2016,taxaChikungunya,37,2612109
2016,taxaChikungunya,81,2612208
2016,taxaChikungunya,2,2612307
2016,taxaChikungunya,613,2612406
2016,taxaChikungunya,19,2612455
2016,taxaChikungunya,73,2612471
2016,taxaChikungunya,193,2612505
2016,taxaChikungunya,38,2612554
2016,taxaChikungunya,16,2612604
2016,taxaChikungunya,18,2612703
2016,taxaChikungunya,26,2612802
2016,taxaChikungunya,11,2612901
2016,taxaChikungunya,3178,2613008
2016,taxaChikungunya,62,2613107
2016,taxaChikungunya,153,2613206
2016,taxaChikungunya,59,2613305
2016,taxaChikungunya,201,2613404
2016,taxaChikungunya,35,2613503
2016,taxaChikungunya,14,2613602
2016,taxaChikungunya,103,2613701
2016,taxaChikungunya,89,2613800
2016,taxaChikungunya,95,2613909
2016,taxaChikungunya,28,2614006
2016,taxaChikungunya,22,2614105
2016,taxaChikungunya,18,2614204
2016,taxaChikungunya,123,2614303
2016,taxaChikungunya,18,2614402
2016,taxaChikungunya,28,2614501
2016,taxaChikungunya,24,2614600
2016,taxaChikungunya,1,2614709
2016,taxaChikungunya,467,2614808
2016,taxaChikungunya,45,2614857
2016,taxaChikungunya,24,2615003
2016,taxaChikungunya,27,2615102
2016,taxaChikungunya,4,2615201
2016,taxaChikungunya,644,2615300
2016,taxaChikungunya,32,2615409
2016,taxaChikungunya,209,2615508
2016,taxaChikungunya,6,2615607
2016,taxaChikungunya,196,2615706
2016,taxaChikungunya,16,2615805
2016,taxaChikungunya,7,2615904
2016,taxaChikungunya,3,2616001
2016,taxaChikungunya,8,2616100
2016,taxaChikungunya,2,2616183
2016,taxaChikungunya,35,2616209
2016,taxaChikungunya,11,2616308
2016,taxaChikungunya,126,2616407
2016,taxaChikungunya,352,2616506
2017,taxaChikungunya,60,2600054
2017,taxaChikungunya,21,2600104
2017,taxaChikungunya,1,2600302
2017,taxaChikungunya,5,2600401
2017,taxaChikungunya,10,2600500
2017,taxaChikungunya,8,2600708
2017,taxaChikungunya,9,2600807
2017,taxaChikungunya,2,2600906
2017,taxaChikungunya,1,2601003
2017,taxaChikungunya,1,2601052
2017,taxaChikungunya,10,2601102
2017,taxaChikungunya,3,2601201
2017,taxaChikungunya,4,2601300
2017,taxaChikungunya,3,2601409
2017,taxaChikungunya,1,2601508
2017,taxaChikungunya,2,2601607
2017,taxaChikungunya,7,2601706
2017,taxaChikungunya,2,2601805
2017,taxaChikungunya,16,2601904
2017,taxaChikungunya,13,2602001
2017,taxaChikungunya,9,2602100
2017,taxaChikungunya,2,2602209
2017,taxaChikungunya,7,2602308
2017,taxaChikungunya,3,2602407
2017,taxaChikungunya,4,2602605
2017,taxaChikungunya,2,2602704
2017,taxaChikungunya,23,2602803
2017,taxaChikungunya,160,2602902
2017,taxaChikungunya,5,2603108
2017,taxaChikungunya,21,2603207
2017,taxaChikungunya,5,2603306
2017,taxaChikungunya,1,2603405
2017,taxaChikungunya,60,2603454
2017,taxaChikungunya,5,2603504
2017,taxaChikungunya,2,2603702
2017,taxaChikungunya,2,2603900
2017,taxaChikungunya,19,2604007
2017,taxaChikungunya,402,2604106
2017,taxaChikungunya,9,2604155
2017,taxaChikungunya,3,2604205
2017,taxaChikungunya,1,2604304
2017,taxaChikungunya,1,2604403
2017,taxaChikungunya,1,2604502
2017,taxaChikungunya,16,2604601
2017,taxaChikungunya,3,2605103
2017,taxaChikungunya,4,2605152
2017,taxaChikungunya,13,2605202
2017,taxaChikungunya,9,2605301
2017,taxaChikungunya,1,2605459
2017,taxaChikungunya,1,2605608
2017,taxaChikungunya,3,2605707
2017,taxaChikungunya,1,2605905
2017,taxaChikungunya,50,2606002
2017,taxaChikungunya,2,2606101
2017,taxaChikungunya,228,2606200
2017,taxaChikungunya,9,2606408
2017,taxaChikungunya,1,2606507
2017,taxaChikungunya,4,2606606
2017,taxaChikungunya,1,2606705
2017,taxaChikungunya,46,2606804
2017,taxaChikungunya,1,2607000
2017,taxaChikungunya,1,2607109
2017,taxaChikungunya,39,2607208
2017,taxaChikungunya,1,2607406
2017,taxaChikungunya,11,2607505
2017,taxaChikungunya,6,2607604
2017,taxaChikungunya,12,2607653
2017,taxaChikungunya,2,2607703
2017,taxaChikungunya,6,2607752
2017,taxaChikungunya,5,2607802
2017,taxaChikungunya,481,2607901
2017,taxaChikungunya,16,2607950
2017,taxaChikungunya,5,2608008
2017,taxaChikungunya,1,2608107
2017,taxaChikungunya,2,2608206
2017,taxaChikungunya,1,2608255
2017,taxaChikungunya,2,2608305
2017,taxaChikungunya,1,2608404
2017,taxaChikungunya,4,2608453
2017,taxaChikungunya,2,2608503
2017,taxaChikungunya,5,2608602
2017,taxaChikungunya,1,2608701
2017,taxaChikungunya,2,2608750
2017,taxaChikungunya,18,2608800
2017,taxaChikungunya,23,2608909
2017,taxaChikungunya,5,2609006
2017,taxaChikungunya,6,2609105
2017,taxaChikungunya,11,2609402
2017,taxaChikungunya,2,2609501
2017,taxaChikungunya,245,2609600
2017,taxaChikungunya,1,2609709
2017,taxaChikungunya,1,2609808
2017,taxaChikungunya,6,2609907
2017,taxaChikungunya,46,2610004
2017,taxaChikungunya,1,2610202
2017,taxaChikungunya,1,2610301
2017,taxaChikungunya,25,2610509
2017,taxaChikungunya,56,2610608
2017,taxaChikungunya,90,2610707
2017,taxaChikungunya,34,2610806
2017,taxaChikungunya,7,2610905
2017,taxaChikungunya,4,2611002
2017,taxaChikungunya,62,2611101
2017,taxaChikungunya,3,2611200
2017,taxaChikungunya,3,2611408
2017,taxaChikungunya,3,2611507
2017,taxaChikungunya,1000,2611606
2017,taxaChikungunya,12,2611804
2017,taxaChikungunya,5,2611903
2017,taxaChikungunya,37,2612208
2017,taxaChikungunya,2,2612307
2017,taxaChikungunya,31,2612406
2017,taxaChikungunya,1,2612455
2017,taxaChikungunya,5,2612505
2017,taxaChikungunya,3,2612554
2017,taxaChikungunya,18,2612703
2017,taxaChikungunya,1264,2613008
2017,taxaChikungunya,4,2613107
2017,taxaChikungunya,115,2613206
2017,taxaChikungunya,11,2613305
2017,taxaChikungunya,1,2613404
2017,taxaChikungunya,11,2613503
2017,taxaChikungunya,19,2613701
2017,taxaChikungunya,3,2613800
2017,taxaChikungunya,5,2613909
2017,taxaChikungunya,1,2614006
2017,taxaChikungunya,20,2614105
2017,taxaChikungunya,2,2614204
2017,taxaChikungunya,1,2614303
2017,taxaChikungunya,3,2614402
2017,taxaChikungunya,7,2614501
2017,taxaChikungunya,4,2614709
2017,taxaChikungunya,1,2614808
2017,taxaChikungunya,1,2614857
2017,taxaChikungunya,40,2615300
2017,taxaChikungunya,5,2615409
2017,taxaChikungunya,8,2615607
2017,taxaChikungunya,4,2615706
2017,taxaChikungunya,4,2615805
2017,taxaChikungunya,1,2616001
2017,taxaChikungunya,3,2616100
2017,taxaChikungunya,15,2616209
2017,taxaChikungunya,1,2616308
2017,taxaChikungunya,12,2616407
2017,taxaChikungunya,2,2616506
2018,taxaChikungunya,10,2600054
2018,taxaChikungunya,10,2600104
2018,taxaChikungunya,1,2600302
2018,taxaChikungunya,23,2600401
2018,taxaChikungunya,9,2600500
2018,taxaChikungunya,4,2600708
2018,taxaChikungunya,1,2600807
2018,taxaChikungunya,26,2600906
2018,taxaChikungunya,6,2601102
2018,taxaChikungunya,4,2601201
2018,taxaChikungunya,3,2601300
2018,taxaChikungunya,1,2601607
2018,taxaChikungunya,2,2601706
2018,taxaChikungunya,13,2601904
2018,taxaChikungunya,8,2602001
2018,taxaChikungunya,1,2602100
2018,taxaChikungunya,4,2602209
2018,taxaChikungunya,12,2602308
2018,taxaChikungunya,1,2602605
2018,taxaChikungunya,67,2602803
2018,taxaChikungunya,358,2602902
2018,taxaChikungunya,2,2603009
2018,taxaChikungunya,2,2603108
2018,taxaChikungunya,13,2603207
2018,taxaChikungunya,5,2603306
2018,taxaChikungunya,1,2603405
2018,taxaChikungunya,117,2603454
2018,taxaChikungunya,1,2603504
